Time,hex1,hex2,hex3
15:00:39,40,84,d0
15:00:39,40,84,d0
15:00:39,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:40,40,84,d0
15:00:41,40,84,d0
15:00:41,40,84,d0
15:00:41,40,84,d0
15:00:41,40,84,d1
15:00:41,40,84,d1
15:00:41,40,84,d1
15:00:41,40,84,d2
15:00:41,40,84,d2
15:00:41,40,84,d2
15:00:41,40,84,d3
15:00:41,40,84,d3
15:00:41,40,84,d3
15:00:41,40,84,d4
15:00:41,40,84,d4
15:00:41,40,84,d4
15:00:41,40,84,d5
15:00:41,40,84,d7
15:00:41,40,84,d8
15:00:41,40,84,da
15:00:41,40,84,dc
15:00:41,40,84,df
15:00:41,40,84,e1
15:00:41,40,84,e1
15:00:41,40,84,e5
15:00:41,40,84,e8
15:00:41,40,84,ed
15:00:41,40,84,f2
15:00:41,40,85,c4
15:00:41,40,85,cc
15:00:41,40,85,d5
15:00:41,40,85,df
15:00:42,40,85,df
15:00:42,40,85,ea
15:00:42,40,85,ef
15:00:42,40,85,f5
15:00:42,40,86,cc
15:00:42,40,86,d3
15:00:42,40,86,e8
15:00:42,40,86,f0
15:00:42,40,87,c7
15:00:42,40,87,c7
15:00:42,40,87,cf
15:00:42,40,87,e8
15:00:42,40,87,f2
15:00:42,40,88,cc
15:00:42,40,88,d5
15:00:42,40,88,ef
15:00:42,40,89,c3
15:00:42,40,89,c3
15:00:42,40,89,cc
15:00:42,40,89,e6
15:00:42,40,89,ef
15:00:42,40,8a,ca
15:00:42,40,8a,d3
15:00:42,40,8a,ef
15:00:42,40,8a,f7
15:00:42,40,8b,d1
15:00:42,40,8b,d1
15:00:42,40,8b,da
15:00:42,40,8b,f2
15:00:42,40,8b,fa
15:00:42,40,8c,d2
15:00:43,40,8c,da
15:00:43,40,8c,f1
15:00:43,40,8c,f9
15:00:43,40,8d,cf
15:00:43,40,8d,cf
15:00:43,40,8d,d6
15:00:43,40,8d,dc
15:00:43,40,8d,f7
15:00:43,40,8d,fd
15:00:43,40,8e,c1
15:00:43,40,8e,c5
15:00:43,40,8e,c7
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,ce
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,d0
15:00:43,40,8e,cf
15:00:43,40,8e,cf
15:00:43,40,8e,cf
15:00:43,40,8e,cf
15:00:43,40,8e,cf
15:00:44,40,8e,d0
15:00:44,40,8e,d0
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,cf
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:44,40,8e,ce
15:00:45,40,8e,ce
