Time,distance
15:01:55,27.1
15:01:56,27.2
15:01:56,27.4
15:01:56,27.8
15:01:56,28.3
15:01:56,29.1
15:01:56,31.6
15:01:56,33.6
15:01:56,34.2
15:01:57,37.3
15:01:57,40
15:01:57,49.6
15:01:57,53.3
15:01:57,57
15:01:57,64.5
15:01:57,68.2
15:01:57,72
15:01:57,75.6
15:01:57,78.6
15:01:58,82.3
15:01:58,83.3
15:01:58,86.1
15:01:58,87.6
15:01:58,89.2
15:01:58,89.8
15:01:58,91
15:01:58,91.4
15:01:58,91.6
15:01:59,91.4
15:01:59,91.3
15:01:59,91.3
15:02:00,91.3
